frame,timestamp,class,model_class,track_id,confidence,x1,y1,x2,y2
467,15.567,person,person,139,0.859,670.52,299.13,758.75,444.63
467,15.567,person,person,236,0.8654,803.26,54.22,857.92,139.75
467,15.567,person,person,8,0.5731,792.31,20.82,826.03,78.99
467,15.567,person,person,176,0.6945,1143.53,77.15,1186.43,149.14
467,15.567,ball,sports ball,114,0.4147,1023.4,273.61,1033.6,281.59
467,15.567,person,person,405,0.7717,1050.69,2.0,1075.7,45.26
467,15.567,person,person,436,0.3299,62.3,426.25,100.73,481.58
467,15.567,racket,tennis racket,420,0.6775,744.77,350.17,790.92,375.86
468,15.6,person,person,1,0.9106,1082.1,297.25,1174.72,466.26
468,15.6,person,person,139,0.8773,674.66,299.21,762.39,442.93
468,15.6,person,person,236,0.8673,803.87,54.64,857.28,139.68
468,15.6,person,person,8,0.6004,792.23,20.84,825.78,79.27
468,15.6,person,person,176,0.7614,1143.6,77.51,1188.8,151.06
468,15.6,ball,sports ball,114,0.3956,1023.35,273.61,1033.56,281.61
468,15.6,person,person,405,0.7344,1047.89,2.32,1073.68,45.06
468,15.6,person,person,436,0.3293,62.52,427.67,100.07,481.74
468,15.6,racket,tennis racket,420,0.6151,746.91,348.63,792.98,374.73
469,15.633,person,person,1,0.9036,1085.16,297.18,1178.56,466.63
469,15.633,person,person,139,0.7935,682.24,299.17,771.35,441.9
469,15.633,person,person,236,0.8665,804.38,54.78,856.82,139.62
469,15.633,person,person,8,0.5864,792.22,20.86,825.67,79.65
469,15.633,person,person,176,0.7344,1143.52,77.49,1190.54,151.79
469,15.633,ball,sports ball,114,0.4258,1023.3,273.6,1033.54,281.65
469,15.633,person,person,405,0.6526,1045.6,2.19,1072.31,44.46
469,15.633,person,person,436,0.3265,62.6,428.16,99.81,481.77
469,15.633,racket,tennis racket,420,0.5487,750.06,347.78,794.8,373.47
470,15.667,person,person,1,0.9085,1089.78,297.76,1184.81,467.19
470,15.667,person,person,139,0.8911,690.79,298.82,783.86,443.38
470,15.667,person,person,236,0.8672,804.75,54.57,856.57,139.64
470,15.667,person,person,8,0.6173,792.27,20.86,825.64,80.05
470,15.667,person,person,176,0.8235,1142.67,77.29,1191.48,152.44
470,15.667,ball,sports ball,114,0.5037,1023.31,273.59,1033.6,281.7
470,15.667,person,person,405,0.6956,1042.45,2.05,1070.72,44.74
470,15.667,person,person,436,0.3167,62.6,428.23,99.76,481.8
470,15.667,racket,tennis racket,420,0.5683,754.83,347.13,798.13,372.5
471,15.7,person,person,1,0.9088,1091.05,298.02,1187.54,467.42
471,15.7,person,person,139,0.8923,693.05,298.74,789.13,443.99
471,15.7,person,person,236,0.867,805.13,54.59,856.22,139.63
471,15.7,person,person,8,0.6151,792.41,20.88,825.49,79.97
471,15.7,person,person,176,0.8269,1141.93,77.2,1192.03,152.69
471,15.7,ball,sports ball,114,0.5184,1023.34,273.59,1033.61,281.7
471,15.7,person,person,405,0.725,1040.87,1.92,1070.51,44.86
471,15.7,person,person,436,0.3275,62.61,428.2,99.81,481.85
471,15.7,racket,tennis racket,420,0.5867,756.52,346.95,798.95,372.26
471,15.7,ball,sports ball,452,0.4673,1100.93,120.17,1109.86,126.39
472,15.733,person,person,1,0.9198,1096.58,299.8,1195.31,467.61
472,15.733,person,person,139,0.9083,696.24,298.72,795.81,445.15
472,15.733,person,person,236,0.8692,805.47,54.79,855.86,139.68
472,15.733,person,person,8,0.5985,792.61,20.86,825.53,80.08
472,15.733,person,person,176,0.8625,1140.99,77.05,1192.21,152.65
472,15.733,ball,sports ball,114,0.5123,1023.35,273.59,1033.62,281.72
472,15.733,person,person,405,0.7718,1039.23,2.01,1070.25,45.1
472,15.733,person,person,436,0.2965,62.66,428.0,99.88,481.71
472,15.733,racket,tennis racket,420,0.6302,761.28,347.43,801.86,372.3
473,15.767,person,person,1,0.9064,1102.26,302.16,1203.7,467.13
473,15.767,person,person,139,0.9154,698.4,298.87,800.96,446.81
473,15.767,person,person,236,0.8697,805.9,55.16,855.5,139.65
473,15.767,person,person,8,0.5735,792.82,20.85,825.41,79.77
473,15.767,person,person,176,0.8628,1140.11,77.34,1192.12,152.6
473,15.767,ball,sports ball,114,0.4862,1023.35,273.57,1033.61,281.71
473,15.767,person,person,405,0.7697,1038.53,2.06,1070.77,45.36
473,15.767,person,person,436,0.2911,62.61,427.69,100.02,481.72
473,15.767,racket,tennis racket,420,0.6091,766.21,347.49,805.15,372.16
474,15.8,person,person,1,0.9043,1107.14,304.16,1212.51,466.82
474,15.8,person,person,139,0.9137,699.07,298.61,804.48,448.88
474,15.8,person,person,236,0.8706,806.09,54.87,855.31,139.65
474,15.8,person,person,8,0.569,792.95,21.03,825.07,79.41
474,15.8,person,person,176,0.8364,1138.55,77.32,1192.02,152.66
474,15.8,ball,sports ball,114,0.4674,1023.36,273.57,1033.61,281.7
474,15.8,person,person,405,0.8012,1038.0,1.8,1071.47,45.52
474,15.8,person,person,436,0.2956,62.58,427.43,100.15,481.76
474,15.8,racket,tennis racket,420,0.6295,769.77,347.64,807.6,372.4
475,15.833,person,person,1,0.9122,1109.86,306.33,1220.79,469.0
475,15.833,person,person,139,0.9011,700.47,298.49,807.3,449.75
475,15.833,person,person,236,0.87,806.12,54.33,855.18,139.67
475,15.833,person,person,8,0.5544,793.12,21.04,824.73,78.67
475,15.833,person,person,176,0.8058,1140.25,77.36,1194.92,152.55
475,15.833,ball,sports ball,114,0.4882,1023.38,273.56,1033.61,281.7
475,15.833,person,person,405,0.791,1037.55,1.68,1071.78,45.37
475,15.833,person,person,436,0.2998,62.75,427.94,100.0,481.8
475,15.833,racket,tennis racket,420,0.5804,773.25,347.75,809.84,372.54
476,15.867,person,person,1,0.9219,1110.41,308.56,1225.56,469.47
476,15.867,person,person,139,0.8965,702.42,298.79,809.5,449.94
476,15.867,person,person,236,0.8694,806.25,54.35,854.91,139.73
476,15.867,person,person,8,0.6143,793.3,21.03,824.87,78.83
476,15.867,person,person,176,0.8423,1143.24,77.12,1199.42,152.59
476,15.867,ball,sports ball,114,0.5024,1023.38,273.57,1033.59,281.69
476,15.867,person,person,405,0.7922,1037.29,1.1,1072.43,45.11
476,15.867,person,person,436,0.3061,62.81,428.16,99.89,481.76
476,15.867,racket,tennis racket,420,0.6114,775.99,348.03,811.33,372.83
476,15.867,racket,tennis racket,443,0.5312,1112.9,102.36,1144.86,116.37
477,15.9,person,person,1,0.9222,1109.06,309.35,1228.66,469.68
477,15.9,person,person,139,0.8977,702.94,298.94,810.29,450.04
477,15.9,person,person,236,0.8682,806.42,54.35,854.73,139.75
477,15.9,person,person,8,0.6104,793.43,21.02,824.87,78.77
477,15.9,person,person,176,0.8415,1143.97,77.04,1201.39,152.57
477,15.9,ball,sports ball,114,0.4961,1023.38,273.56,1033.59,281.69
477,15.9,person,person,405,0.7927,1037.06,0.87,1072.89,45.03
477,15.9,person,person,436,0.3086,62.84,428.32,99.85,481.79
477,15.9,racket,tennis racket,420,0.606,777.27,348.17,811.44,372.95
477,15.9,person,person,456,0.3296,366.62,78.11,402.38,124.45
477,15.9,racket,tennis racket,443,0.5259,1112.45,102.21,1144.84,116.38
478,15.933,person,person,1,0.9242,1107.93,310.37,1231.63,470.49
478,15.933,person,person,139,0.8883,703.56,298.66,811.35,450.37
478,15.933,person,person,236,0.8726,806.53,54.3,854.54,139.75
478,15.933,person,person,8,0.6054,794.89,20.79,825.73,78.14
478,15.933,person,person,176,0.8231,1146.33,77.07,1204.83,152.56
478,15.933,ball,sports ball,114,0.4945,1023.36,273.55,1033.57,281.69
478,15.933,person,person,405,0.8131,1036.77,0.65,1073.14,44.76
478,15.933,person,person,436,0.3185,62.9,428.34,99.92,481.79
478,15.933,racket,tennis racket,420,0.6191,779.08,348.32,811.84,372.75
479,15.967,person,person,1,0.9221,1107.38,310.2,1234.92,470.83
479,15.967,person,person,139,0.8947,703.56,297.97,812.04,450.68
479,15.967,person,person,236,0.8664,806.33,53.08,854.62,139.74
479,15.967,person,person,8,0.617,795.71,20.73,826.12,77.79
479,15.967,person,person,176,0.8493,1148.21,76.96,1207.45,152.37
479,15.967,ball,sports ball,114,0.4852,1023.4,273.57,1033.56,281.66
479,15.967,person,person,405,0.7952,1034.48,0.53,1070.59,44.42
479,15.967,person,person,436,0.3085,62.85,428.17,100.0,481.8
479,15.967,racket,tennis racket,420,0.6842,780.22,348.07,812.15,372.45
479,15.967,person,person,457,0.3996,259.03,143.93,287.6,201.81
480,16.0,person,person,1,0.9167,1110.02,309.3,1240.25,470.7
480,16.0,person,person,139,0.8986,703.74,297.99,812.33,450.81
480,16.0,person,person,236,0.8697,806.67,53.98,854.17,139.69
480,16.0,person,person,8,0.631,796.01,20.7,826.18,78.28
480,16.0,person,person,176,0.8439,1148.18,76.33,1208.69,152.44
480,16.0,ball,sports ball,114,0.4555,1023.41,273.61,1033.52,281.66
480,16.0,person,person,405,0.7872,1031.85,0.4,1067.5,44.25
480,16.0,person,person,436,0.3101,62.87,428.21,100.1,481.94
480,16.0,racket,tennis racket,420,0.6135,780.93,347.63,811.98,371.82
480,16.0,person,person,457,0.3995,257.81,144.03,286.96,202.98
481,16.033,person,person,1,0.9175,1114.9,308.74,1246.16,470.48
481,16.033,person,person,139,0.9014,703.94,297.95,812.61,450.7
481,16.033,person,person,236,0.8734,807.16,55.54,853.66,139.69
481,16.033,person,person,8,0.6337,796.86,20.69,826.42,78.16
481,16.033,person,person,176,0.7089,1148.66,75.59,1210.51,152.43
481,16.033,ball,sports ball,114,0.4308,1023.39,273.63,1033.44,281.62
481,16.033,person,person,405,0.7617,1029.02,0.39,1064.03,44.23
481,16.033,person,person,436,0.3207,62.87,427.9,100.11,481.64
481,16.033,racket,tennis racket,420,0.5942,781.89,347.08,812.22,371.06
481,16.033,person,person,457,0.2556,255.3,144.62,285.48,205.72
482,16.067,person,person,1,0.919,1119.3,308.57,1250.67,470.58
482,16.067,person,person,139,0.9071,704.61,298.06,813.43,450.57
482,16.067,person,person,236,0.8733,807.33,56.12,853.42,139.72
482,16.067,person,person,8,0.5951,797.33,20.73,826.53,78.6
482,16.067,person,person,176,0.7834,1146.16,75.38,1207.98,152.31
482,16.067,ball,sports ball,114,0.387,1023.41,273.66,1033.41,281.6
482,16.067,person,person,405,0.7256,1027.36,0.4,1061.47,43.98
482,16.067,person,person,436,0.3176,62.59,427.25,100.3,481.77
482,16.067,racket,tennis racket,420,0.6939,782.8,346.84,812.97,370.89
482,16.067,person,person,457,0.6438,254.19,145.75,284.82,207.58
483,16.1,person,person,1,0.9192,1120.83,308.48,1252.21,470.64
483,16.1,person,person,139,0.9071,704.7,298.12,813.74,450.53
483,16.1,person,person,236,0.8748,807.44,56.42,853.28,139.73
483,16.1,person,person,8,0.5957,797.52,20.71,826.5,79.2
483,16.1,person,person,176,0.7848,1145.13,75.31,1206.83,152.25
483,16.1,ball,sports ball,114,0.388,1023.4,273.66,1033.42,281.6
483,16.1,person,person,405,0.7239,1027.0,0.41,1060.41,43.87
483,16.1,person,person,436,0.3134,62.49,426.85,100.41,481.78
483,16.1,racket,tennis racket,420,0.6911,783.17,346.77,813.15,370.82
483,16.1,person,person,457,0.6353,253.83,146.08,284.67,208.12
484,16.133,person,person,1,0.9156,1123.4,309.67,1255.12,471.56
484,16.133,person,person,139,0.918,704.98,298.4,814.18,450.48
484,16.133,person,person,236,0.8798,807.52,56.63,853.16,139.71
484,16.133,person,person,8,0.5839,797.54,20.63,826.61,80.54
484,16.133,person,person,176,0.7925,1143.3,75.21,1204.49,152.26
484,16.133,ball,sports ball,114,0.3965,1023.41,273.66,1033.46,281.62
484,16.133,person,person,405,0.7564,1026.24,0.26,1059.28,43.99
484,16.133,person,person,436,0.3082,62.32,426.02,100.65,481.73
484,16.133,racket,tennis racket,420,0.66,783.01,346.55,814.13,371.63
484,16.133,person,person,457,0.6957,253.26,146.82,284.52,209.38
485,16.167,person,person,1,0.9142,1128.37,312.09,1260.4,471.81
485,16.167,person,person,139,0.9327,705.47,299.5,814.32,450.46
485,16.167,person,person,236,0.8776,807.6,56.79,853.08,139.67
485,16.167,person,person,8,0.5509,798.07,20.72,826.69,80.59
485,16.167,person,person,176,0.7964,1141.95,74.78,1203.07,152.85
485,16.167,ball,sports ball,114,0.385,1023.44,273.66,1033.45,281.58
485,16.167,person,person,405,0.8021,1023.52,0.5,1056.44,44.28
485,16.167,person,person,436,0.3047,62.27,425.38,100.85,481.58
485,16.167,racket,tennis racket,420,0.6549,782.96,346.39,815.48,372.7
485,16.167,person,person,457,0.3867,253.21,149.35,283.82,209.59
486,16.2,person,person,1,0.9073,1133.74,315.19,1266.52,471.83
486,16.2,person,person,139,0.9248,705.92,300.51,814.43,450.32
486,16.2,person,person,236,0.88,807.6,56.94,852.97,139.68
486,16.2,person,person,8,0.5816,798.59,20.68,826.78,80.28
486,16.2,person,person,176,0.7684,1143.65,73.55,1205.86,153.06
486,16.2,ball,sports ball,114,0.4001,1023.45,273.66,1033.47,281.57
486,16.2,person,person,405,0.7906,1019.58,1.1,1052.08,44.24
486,16.2,person,person,436,0.2885,62.14,424.73,101.01,481.54
486,16.2,racket,tennis racket,420,0.6242,783.26,346.54,816.82,373.8
487,16.233,person,person,1,0.9186,1138.99,319.1,1272.75,471.74
487,16.233,person,person,139,0.9126,706.14,301.26,814.62,450.34
487,16.233,person,person,236,0.8809,807.71,56.87,853.05,139.63
487,16.233,person,person,8,0.5926,798.69,20.64,826.53,80.18
487,16.233,person,person,176,0.8155,1142.24,72.17,1204.82,153.25
487,16.233,ball,sports ball,114,0.3721,1023.45,273.66,1033.46,281.56
487,16.233,person,person,405,0.8151,1015.96,0.77,1049.23,44.56
487,16.233,person,person,436,0.2874,62.13,424.72,100.92,481.58
487,16.233,racket,tennis racket,420,0.4769,779.44,345.45,816.58,375.23
488,16.267,person,person,1,0.9084,1142.44,322.9,1277.7,471.71
488,16.267,person,person,139,0.9145,706.03,301.83,814.52,450.3
488,16.267,person,person,236,0.8794,807.76,56.79,853.12,139.62
488,16.267,person,person,8,0.5782,798.95,20.68,826.43,80.08
488,16.267,person,person,176,0.8211,1142.03,71.29,1204.32,153.06
488,16.267,ball,sports ball,114,0.3684,1023.47,273.65,1033.51,281.56
488,16.267,person,person,405,0.7905,1013.57,0.64,1047.44,44.96
488,16.267,person,person,436,0.2935,62.26,425.45,100.56,481.7
488,16.267,racket,tennis racket,420,0.5949,775.57,344.55,817.02,376.99
489,16.3,person,person,1,0.9087,1142.26,324.25,1280.63,471.69
489,16.3,person,person,139,0.915,705.81,302.02,814.57,450.3
489,16.3,person,person,236,0.8791,807.77,56.72,853.15,139.61
489,16.3,person,person,8,0.5733,799.11,20.72,826.36,80.21
489,16.3,person,person,176,0.8204,1142.21,70.98,1203.92,152.98
489,16.3,ball,sports ball,114,0.3643,1023.47,273.63,1033.5,281.53
489,16.3,person,person,405,0.7915,1012.69,0.6,1046.9,45.13
489,16.3,person,person,436,0.2751,62.29,425.37,100.57,481.68
489,16.3,racket,tennis racket,420,0.5949,773.61,344.2,817.38,377.69
489,16.3,racket,tennis racket,460,0.4671,1264.29,397.6,1314.79,422.57
490,16.333,person,person,1,0.8901,1145.28,328.06,1285.63,471.72
490,16.333,person,person,139,0.9178,705.6,302.06,814.67,450.29
490,16.333,person,person,236,0.875,807.84,56.99,853.11,139.66
490,16.333,person,person,8,0.5705,799.87,20.76,826.4,78.75
490,16.333,person,person,176,0.8219,1142.72,70.64,1203.72,152.54
490,16.333,ball,sports ball,114,0.3437,1023.46,273.7,1033.55,281.66
490,16.333,person,person,405,0.7925,1012.08,0.44,1046.55,45.24
490,16.333,person,person,436,0.2845,62.39,425.64,100.45,481.72
490,16.333,racket,tennis racket,420,0.6071,774.19,344.34,819.35,378.23
491,16.367,person,person,1,0.8892,1153.08,331.68,1298.12,472.08
491,16.367,person,person,139,0.9239,705.61,301.91,815.08,450.23
491,16.367,person,person,236,0.8725,807.8,57.01,853.08,139.7
491,16.367,person,person,8,0.6177,800.43,20.74,826.23,77.14
491,16.367,person,person,176,0.8554,1143.47,70.14,1203.66,151.49
491,16.367,person,person,405,0.7812,1011.79,0.41,1046.37,45.3
491,16.367,person,person,436,0.2731,62.47,425.13,100.78,481.6
491,16.367,racket,tennis racket,420,0.6262,775.92,345.97,821.88,380.08
492,16.4,person,person,1,0.9073,1154.65,334.46,1303.8,471.64
492,16.4,person,person,139,0.9139,705.56,302.49,814.73,449.95
492,16.4,person,person,236,0.8694,807.62,56.98,852.98,139.76
492,16.4,person,person,8,0.6258,800.93,20.69,826.46,76.44
492,16.4,person,person,176,0.8633,1143.75,69.36,1202.6,149.43
492,16.4,person,person,405,0.7747,1011.73,0.38,1046.33,45.32
492,16.4,person,person,436,0.2891,62.42,425.24,100.68,481.76
492,16.4,racket,tennis racket,420,0.5654,777.21,347.59,823.68,381.84
493,16.433,person,person,1,0.9095,1157.39,334.82,1314.72,472.32
493,16.433,person,person,139,0.9121,705.22,302.21,814.99,450.06
493,16.433,person,person,236,0.8719,807.33,56.99,852.78,139.75
493,16.433,person,person,8,0.6036,801.48,20.81,826.83,75.94
493,16.433,person,person,176,0.8367,1143.44,68.98,1201.04,148.44
493,16.433,person,person,405,0.7847,1011.77,0.41,1046.35,45.29
493,16.433,person,person,436,0.2698,62.44,424.35,101.15,481.59
493,16.433,racket,tennis racket,420,0.5045,778.36,349.58,824.06,383.01
493,16.433,person,person,462,0.5043,233.52,150.09,269.11,212.2
494,16.467,person,person,1,0.9127,1158.59,335.99,1322.26,472.56
494,16.467,person,person,139,0.9182,705.02,302.22,815.06,450.01
494,16.467,person,person,236,0.8743,806.99,57.03,852.58,139.7
494,16.467,person,person,8,0.6079,801.72,21.05,827.15,76.19
494,16.467,person,person,176,0.8354,1144.43,68.98,1199.44,145.48
494,16.467,person,person,405,0.7666,1011.74,0.4,1046.4,45.33
494,16.467,person,person,436,0.2787,62.44,424.14,101.2,481.53
494,16.467,racket,tennis racket,420,0.5086,779.0,351.41,825.14,385.34
494,16.467,person,person,462,0.6197,229.81,149.32,266.33,213.18
494,16.467,racket,tennis racket,463,0.4856,760.51,351.8,825.09,387.72
495,16.5,person,person,1,0.913,1156.87,336.37,1326.86,472.61
495,16.5,person,person,139,0.9171,704.83,302.2,815.15,449.98
495,16.5,person,person,236,0.8739,806.8,57.06,852.51,139.67
495,16.5,person,person,8,0.6061,801.71,21.14,827.31,76.57
495,16.5,person,person,176,0.8352,1144.94,68.99,1198.71,144.32
495,16.5,person,person,405,0.7663,1011.81,0.4,1046.51,45.36
495,16.5,person,person,436,0.2778,62.49,423.89,101.36,481.49
495,16.5,racket,tennis racket,420,0.504,779.46,352.12,825.53,386.18
495,16.5,person,person,462,0.6176,228.99,149.03,265.77,213.57
495,16.5,racket,tennis racket,463,0.4821,760.19,352.02,824.95,388.07
495,16.5,racket,tennis racket,465,0.3791,1351.74,421.98,1391.56,444.37
496,16.533,person,person,1,0.9086,1159.53,337.41,1334.26,472.52
496,16.533,person,person,139,0.9148,704.53,301.99,815.23,449.96
496,16.533,person,person,236,0.8778,806.41,56.97,852.56,139.98
496,16.533,person,person,8,0.5867,801.95,21.24,827.56,76.61
496,16.533,person,person,176,0.8111,1144.71,67.86,1198.38,143.0
496,16.533,person,person,405,0.7828,1011.65,0.18,1046.57,45.36
496,16.533,person,person,436,0.2919,62.51,424.34,101.07,481.54
496,16.533,person,person,462,0.4763,226.54,150.21,262.99,214.25
496,16.533,racket,tennis racket,463,0.5123,759.63,352.37,820.64,386.27
496,16.533,racket,tennis racket,465,0.4407,1351.96,420.8,1393.48,444.15
497,16.567,person,person,1,0.9112,1164.49,338.43,1343.52,472.36
497,16.567,person,person,139,0.9163,704.29,302.11,815.15,449.95
497,16.567,person,person,236,0.8743,806.07,57.04,852.24,139.5
497,16.567,person,person,8,0.5498,802.3,21.04,828.07,76.49
497,16.567,person,person,176,0.7573,1144.16,66.72,1198.28,142.33
497,16.567,person,person,405,0.7883,1011.56,0.08,1046.67,45.52
497,16.567,person,person,436,0.2857,62.53,424.4,101.09,481.65
497,16.567,racket,tennis racket,463,0.5617,761.06,353.72,818.16,385.38
497,16.567,racket,tennis racket,420,0.396,779.01,354.35,819.93,384.26
498,16.6,person,person,1,0.9124,1168.86,338.66,1351.9,472.04
498,16.6,person,person,139,0.9235,704.0,302.18,814.98,449.93
498,16.6,person,person,236,0.8763,805.68,57.45,851.81,139.06
498,16.6,person,person,8,0.4845,802.93,20.93,829.15,77.45
498,16.6,person,person,176,0.8129,1142.25,66.53,1196.88,141.76
498,16.6,person,person,405,0.7771,1012.61,0.06,1047.37,45.24
498,16.6,person,person,436,0.2834,62.56,424.53,101.02,481.67
498,16.6,racket,tennis racket,463,0.5171,762.24,354.66,816.77,384.93
498,16.6,racket,tennis racket,420,0.5271,778.96,354.83,817.12,382.64
499,16.633,person,person,1,0.89,1172.89,338.82,1359.67,472.18
499,16.633,person,person,139,0.9277,703.66,302.18,814.72,449.85
499,16.633,person,person,236,0.8754,805.26,57.2,851.77,138.86
499,16.633,person,person,8,0.3771,804.45,21.06,830.81,77.48
499,16.633,person,person,176,0.7835,1140.65,67.04,1196.09,141.59
499,16.633,person,person,405,0.7573,1013.2,0.08,1047.67,45.1
499,16.633,person,person,436,0.2852,62.59,424.76,100.89,481.68
499,16.633,racket,tennis racket,463,0.5461,760.8,354.0,815.65,384.56
500,16.667,person,person,1,0.9129,1176.5,338.91,1364.1,471.84
500,16.667,person,person,139,0.9295,703.23,302.12,814.38,449.87
500,16.667,person,person,236,0.8771,804.98,56.98,851.77,138.6
500,16.667,person,person,8,0.3686,806.05,21.25,831.32,74.6
500,16.667,person,person,176,0.7511,1142.29,68.16,1197.71,141.86
500,16.667,person,person,405,0.7367,1013.4,0.11,1047.76,45.08
500,16.667,person,person,436,0.2918,62.63,424.69,100.94,481.64
500,16.667,racket,tennis racket,463,0.518,757.17,353.46,815.3,386.21
500,16.667,person,person,462,0.5961,227.41,158.63,260.27,216.8
500,16.667,racket,tennis racket,420,0.5742,772.99,353.82,811.47,381.74
501,16.7,person,person,1,0.913,1177.21,338.9,1365.96,471.73
501,16.7,person,person,139,0.9284,703.04,302.08,814.24,449.87
501,16.7,person,person,236,0.8764,804.82,56.88,851.88,138.49
501,16.7,person,person,8,0.3657,806.53,21.32,831.61,73.58
501,16.7,person,person,176,0.7492,1142.68,68.58,1198.46,142.01
501,16.7,person,person,405,0.7319,1013.37,0.13,1047.68,45.08
501,16.7,person,person,436,0.2893,62.64,424.6,101.01,481.64
501,16.7,racket,tennis racket,463,0.5201,756.28,353.28,815.14,386.84
501,16.7,person,person,462,0.5864,227.38,159.73,259.88,217.58
501,16.7,racket,tennis racket,420,0.5732,771.51,353.51,810.48,381.69
502,16.733,person,person,1,0.9017,1184.75,338.55,1373.81,471.97
502,16.733,person,person,139,0.9301,702.88,301.58,814.46,449.92
502,16.733,person,person,236,0.8731,804.3,55.82,852.17,138.52
502,16.733,person,person,8,0.3656,807.68,21.41,832.18,71.68
502,16.733,person,person,176,0.7414,1142.74,69.32,1198.57,142.24
502,16.733,person,person,405,0.7121,1012.31,0.17,1046.8,45.08
502,16.733,person,person,436,0.2949,62.65,424.7,100.91,481.61
502,16.733,person,person,462,0.6511,227.39,160.21,259.39,217.42
502,16.733,racket,tennis racket,420,0.6777,767.5,352.97,807.59,381.85
503,16.767,person,person,1,0.9086,1193.96,338.51,1381.65,472.05
503,16.767,person,person,139,0.9289,702.84,301.61,814.51,450.09
503,16.767,person,person,236,0.8765,803.93,55.54,852.15,138.43
503,16.767,person,person,8,0.33,809.01,21.52,833.1,70.08
503,16.767,person,person,176,0.6916,1142.69,69.63,1198.1,142.48
503,16.767,person,person,405,0.6838,1011.31,0.05,1046.13,44.83
503,16.767,person,person,436,0.2923,62.64,424.69,100.88,481.57
503,16.767,person,person,462,0.6481,226.82,161.05,258.4,217.43
503,16.767,racket,tennis racket,420,0.6189,768.46,352.4,805.13,378.67
503,16.767,racket,tennis racket,463,0.3977,756.87,352.24,811.47,383.96
504,16.8,person,person,1,0.9145,1203.96,338.6,1389.11,472.19
504,16.8,person,person,139,0.9355,703.07,302.12,814.42,450.21
504,16.8,person,person,236,0.8854,803.56,55.53,851.99,138.32
504,16.8,person,person,8,0.345,810.45,21.83,834.08,68.81
504,16.8,person,person,176,0.796,1142.28,69.73,1196.91,142.4
504,16.8,person,person,405,0.691,1010.79,0.01,1045.97,44.76
504,16.8,person,person,436,0.2952,62.53,424.19,101.0,481.48
504,16.8,person,person,462,0.6014,226.57,161.95,258.14,218.19
504,16.8,racket,tennis racket,420,0.5502,768.05,351.52,802.91,376.42
504,16.8,racket,tennis racket,463,0.3016,755.38,351.6,811.42,385.07
505,16.833,person,person,1,0.9105,1217.41,338.61,1398.73,472.22
505,16.833,person,person,139,0.9363,703.09,302.37,814.31,450.28
505,16.833,person,person,236,0.878,802.73,54.8,851.86,138.25
505,16.833,person,person,8,0.3458,811.69,21.8,834.43,65.67
505,16.833,person,person,176,0.8029,1142.88,69.38,1196.64,142.01
505,16.833,person,person,405,0.6835,1010.43,0.0,1046.03,44.72
505,16.833,person,person,436,0.3175,62.35,423.82,101.04,481.58
505,16.833,person,person,462,0.5917,226.07,162.06,258.16,218.94
505,16.833,racket,tennis racket,420,0.37,767.52,349.68,802.16,374.54
506,16.867,person,person,1,0.9183,1224.75,338.04,1403.52,472.45
506,16.867,person,person,139,0.9266,703.3,302.77,814.33,450.34
506,16.867,person,person,236,0.8712,801.97,54.71,851.58,138.41
506,16.867,person,person,8,0.4371,812.84,21.67,836.19,65.82
506,16.867,person,person,176,0.8302,1143.34,68.84,1196.18,141.83
506,16.867,person,person,405,0.6807,1010.56,0.02,1046.64,44.76
506,16.867,person,person,436,0.3032,62.43,424.16,100.84,481.57
506,16.867,person,person,462,0.6308,225.7,161.39,258.12,218.57
506,16.867,racket,tennis racket,420,0.4712,769.17,346.81,802.9,371.46
507,16.9,person,person,1,0.9169,1228.3,337.81,1404.16,472.52
507,16.9,person,person,139,0.9274,703.37,302.9,814.36,450.35
507,16.9,person,person,236,0.8721,801.6,54.69,851.59,138.48
507,16.9,person,person,8,0.4549,813.09,21.61,836.96,65.96
507,16.9,person,person,176,0.8297,1143.73,68.61,1195.65,141.77
507,16.9,person,person,405,0.6796,1010.38,0.04,1046.89,44.75
507,16.9,person,person,436,0.3016,62.49,424.39,100.7,481.55
507,16.9,person,person,462,0.6335,225.6,161.12,258.23,218.38
507,16.9,racket,tennis racket,420,0.4716,770.02,345.77,803.08,370.33
508,16.933,person,person,1,0.8926,1231.42,337.76,1405.61,473.3
508,16.933,person,person,139,0.9129,703.7,303.44,814.17,449.97
508,16.933,person,person,236,0.8734,800.97,55.18,851.05,138.51
508,16.933,person,person,8,0.517,813.58,21.61,838.07,66.49
508,16.933,person,person,176,0.8558,1144.92,68.22,1195.71,141.33
508,16.933,person,person,405,0.7063,1010.49,0.05,1047.41,44.73
508,16.933,person,person,436,0.2906,62.61,424.86,100.34,481.3
508,16.933,person,person,462,0.6055,225.46,161.41,258.26,218.83
508,16.933,racket,tennis racket,420,0.3185,768.25,343.4,805.77,372.34
509,16.967,person,person,1,0.9088,1231.21,338.25,1406.67,477.38
509,16.967,person,person,139,0.9165,703.45,303.29,814.2,450.03
509,16.967,person,person,236,0.8648,800.51,56.16,850.47,138.43
509,16.967,person,person,8,0.4856,814.06,21.74,839.16,67.25
509,16.967,person,person,176,0.8327,1144.56,67.13,1195.23,141.54
509,16.967,person,person,405,0.6767,1010.69,0.64,1047.62,44.81
509,16.967,person,person,436,0.2654,62.87,425.15,100.25,480.98
509,16.967,person,person,462,0.6333,225.06,161.31,257.99,218.87
509,16.967,racket,tennis racket,420,0.3285,763.36,341.15,807.26,376.16
